category_grouped,customer_state,state_share
furniture_living_room,PE,0.008258211749826709
furniture_living_room,PI,0.0033139965149822322
furniture_living_room,PR,0.0300512385651087
furniture_living_room,RJ,0.24225792648453748
furniture_living_room,RO,0.0024449832788796914
furniture_living_room,RS,0.05373802693193963
furniture_living_room,SC,0.03182891714238657
furniture_living_room,SE,0.013355173789429851
furniture_living_room,SP,0.33238520744314837
furniture_living_room,TO,0.004503559667165977
garden_tools,AC,0.0012105821933185072
garden_tools,AL,0.003677571361226925
garden_tools,AM,0.003882011167997329
garden_tools,AP,0.0005138811855687442
garden_tools,BA,0.05105490033041602
garden_tools,CE,0.013687059333402982
garden_tools,DF,0.018345952037904373
garden_tools,ES,0.023165308507679623
garden_tools,GO,0.030888247737566182
garden_tools,MA,0.005420094188840859
garden_tools,MG,0.1253226457458709
garden_tools,MS,0.010142254876748713
garden_tools,MT,0.0176983282239929
garden_tools,PA,0.01281204052718321
garden_tools,PB,0.01083417997341341
garden_tools,PE,0.016159046945887882
garden_tools,PI,0.007425120946524637
garden_tools,PR,0.04376475450541735
garden_tools,RJ,0.15272713167527507
garden_tools,RN,0.0061210062149667024
garden_tools,RO,0.0015110879965383375
garden_tools,RR,0.0004935964019278727
garden_tools,RS,0.07480612240304058
garden_tools,SC,0.04794898327272234
garden_tools,SE,0.00803558166736916
garden_tools,SP,0.30953085437985195
garden_tools,TO,0.0028216561993474193
health_beauty,AC,0.0011487149724703342
health_beauty,AL,0.010321124207572337
health_beauty,AM,0.0023381590051126076
health_beauty,AP,0.0011931504604084312
health_beauty,BA,0.041965424526115506
health_beauty,CE,0.026304774668834494
health_beauty,DF,0.023940281980304654
health_beauty,ES,0.016472371419821562
health_beauty,GO,0.02312307018487453
health_beauty,MA,0.010812913033308972
health_beauty,MG,0.12376812465735498
health_beauty,MS,0.00894399888879352
health_beauty,MT,0.01244529600663503
health_beauty,PA,0.019313570410612643
health_beauty,PB,0.013502717637516834
health_beauty,PE,0.0345817553772389
health_beauty,PI,0.008421052470842872
health_beauty,PR,0.04338788070583211
health_beauty,RJ,0.11363381412642336
health_beauty,RN,0.011257066627286913
health_beauty,RO,0.005530392797913884
health_beauty,RR,0.000857434171656497
health_beauty,RS,0.04183569955429998
health_beauty,SC,0.03260110701141331
health_beauty,SE,0.007067581657358188
health_beauty,SP,0.3610497225336246
health_beauty,TO,0.0041828009063729
home_appliances,AL,0.0036218385367873373
home_appliances,AM,0.0030195673395730497
home_appliances,BA,0.03735334180506394
home_appliances,CE,0.022078539911862698
home_appliances,DF,0.022651650276769984
home_appliances,ES,0.01478548944351552
home_appliances,GO,0.010144706156188576
home_appliances,MA,0.016675890402854266
home_appliances,MG,0.07862034101751092
home_appliances,MS,0.0037255331931858814
home_appliances,MT,0.012504943919087427
home_appliances,PA,0.009839412243949205
home_appliances,PB,0.025468881444162317
home_appliances,PE,0.004114519746883975
home_appliances,PI,0.004953341089202355
home_appliances,PR,0.072166848807822
home_appliances,RJ,0.11277799247776854
home_appliances,RN,0.0055546648225510715
home_appliances,RO,0.0038409132372597956
home_appliances,RR,0.011843824688444932
home_appliances,RS,0.07509630180640302
home_appliances,SC,0.03817647735671899
home_appliances,SE,0.0013475041643668734
home_appliances,SP,0.4077272836853144
home_appliances,TO,0.0019101924267528841
home_appliances_2,AL,0.020266401227858572
home_appliances_2,AM,0.004773081076238791
home_appliances_2,BA,0.020229182651051836
home_appliances_2,CE,0.02402523580626877
home_appliances_2,DF,0.023899804368848667
home_appliances_2,ES,0.010060132975046798
home_appliances_2,GO,0.013627799408949665
home_appliances_2,MG,0.05969054122899929
home_appliances_2,MS,0.007792136020847559
home_appliances_2,MT,0.007825004374391169
home_appliances_2,PE,0.009280395734976665
home_appliances_2,PI,0.0054364095641753
home_appliances_2,PR,0.06420945648310551
home_appliances_2,RJ,0.24497178638534794
home_appliances_2,RN,0.013058886877760982
home_appliances_2,RS,0.09344690423611851
home_appliances_2,SC,0.0701671678016453
home_appliances_2,SE,0.0014730339327081686
home_appliances_2,SP,0.2957735325327419
home_appliances_2,TO,0.009993107312918647
home_comfort_2,BA,0.025363495019562952
home_comfort_2,ES,0.023919766269712452
home_comfort_2,GO,0.12320388183635464
home_comfort_2,MG,0.06386577594013225
home_comfort_2,PR,0.023919766269712452
home_comfort_2,RJ,0.09567906507884981
home_comfort_2,RS,0.11050077739240377
home_comfort_2,SP,0.5335474721932717
home_confort,AL,0.0019018396527034098
home_confort,BA,0.021936639398253653
home_confort,CE,0.006820666974334668
home_confort,DF,0.00939204090202556
home_confort,ES,0.026064468919295355
home_confort,GO,0.01867731863179208
home_confort,MA,0.012026522407199194
home_confort,MG,0.13775805059653737
home_confort,MS,0.0016347089894294064
home_confort,MT,0.011593381693041178
home_confort,PB,0.0020797287769959366
home_confort,PE,0.01781757069385074
home_confort,PI,0.009499249539537416
home_confort,PR,0.02809742384474526
home_confort,RJ,0.13894580944897136
home_confort,RN,0.0017079137793093863
home_confort,RO,0.0038216464039372
home_confort,RS,0.051059821231824266
home_confort,SC,0.02767200452830278
home_confort,SE,0.004377438551038141
home_confort,SP,0.45678675221975334
home_confort,TO,0.010329002817122257
home_construction,AL,0.008474999473794773
home_construction,AM,0.010336424668666109
home_construction,BA,0.032946018772526224
home_construction,CE,0.019868168050552023
home_construction,DF,0.009851799972678599
home_construction,ES,0.025458427929900385
home_construction,GO,0.03293869317035141
home_construction,MA,0.010408648915460075
home_construction,MG,0.10301736394705921
home_construction,MS,0.016943189232891828
home_construction,MT,0.014085585319740869
home_construction,PA,0.0031634220095756974
home_construction,PB,0.012747682736630362
home_construction,PE,0.018075149535144112
home_construction,PI,0.01020838139684995
home_construction,PR,0.03383778186544086
home_construction,RJ,0.08875059894536091
home_construction,RN,0.005454168762889448
home_construction,RS,0.08939401380679973
home_construction,SC,0.04618730264724563
home_construction,SE,0.010741293160693995
home_construction,SP,0.39588585927662673
home_construction,TO,0.001225026403121078
housewares,AC,0.0008723025741058159
housewares,AL,0.0017163098137180004
housewares,AM,0.0006557086759877488
housewares,AP,0.0009245712223709611
housewares,BA,0.028493161722824692
housewares,CE,0.013176286770776058
housewares,DF,0.020975436351275294
housewares,ES,0.019058291586341217
housewares,GO,0.02408825172024955
housewares,MA,0.004167160950396181
housewares,MG,0.12434596421141894
housewares,MS,0.015342655426531442
housewares,MT,0.006299648502186658
housewares,PA,0.007872838770062595
housewares,PB,0.004133760070955954
housewares,PE,0.009899575826523592
housewares,PI,0.004524852396357659
housewares,PR,0.05042835206164748
housewares,RJ,0.12437674913094841
housewares,RN,0.0028365725298959673
housewares,RO,0.0012823132182824054
housewares,RS,0.06293614101909432
housewares,SC,0.04277350995081452
housewares,SE,0.0019924010029463922
housewares,SP,0.4246023674588842
housewares,TO,0.0022248170354039086
industry_commerce_and_business,AL,0.005788535109706491
industry_commerce_and_business,BA,0.01314898983950376
industry_commerce_and_business,CE,0.006367897950647197
industry_commerce_and_business,DF,0.030825710892000185
industry_commerce_and_business,ES,0.004745469775192362
industry_commerce_and_business,GO,0.03621866639162848
industry_commerce_and_business,MA,0.003348632332308943
industry_commerce_and_business,MG,0.04394647536232991
industry_commerce_and_business,MS,0.0024065841085229365
industry_commerce_and_business,MT,0.008235441174192335
industry_commerce_and_business,PB,0.07978929868021993
industry_commerce_and_business,PE,0.04060293632972155
industry_commerce_and_business,PI,0.02063889927002404
industry_commerce_and_business,PR,0.03356781611829868
industry_commerce_and_business,RJ,0.08376037468010364
industry_commerce_and_business,RN,0.004137669344256763
industry_commerce_and_business,RO,0.002714304298766169
industry_commerce_and_business,RS,0.07652852576774595
industry_commerce_and_business,SC,0.04145521514628487
industry_commerce_and_business,SE,0.00996588974746359
industry_commerce_and_business,SP,0.44907687126239343
industry_commerce_and_business,TO,0.0027297964186887595
kitchen_dining_laundry_garden_furniture,AL,0.0033801323484571708
kitchen_dining_laundry_garden_furniture,BA,0.004591197646406016
kitchen_dining_laundry_garden_furniture,CE,0.0038079711239729815
kitchen_dining_laundry_garden_furniture,DF,0.029241887545015784
kitchen_dining_laundry_garden_furniture,ES,0.0011492587332675894
kitchen_dining_laundry_garden_furniture,GO,0.008447927282516435
kitchen_dining_laundry_garden_furniture,MG,0.08792653397026144
kitchen_dining_laundry_garden_furniture,MT,0.01648621438911765
kitchen_dining_laundry_garden_furniture,PA,0.0014902249484258555
kitchen_dining_laundry_garden_furniture,PB,0.011337899236070861
kitchen_dining_laundry_garden_furniture,PE,0.02347859707339049
kitchen_dining_laundry_garden_furniture,PR,0.07066533393400158
kitchen_dining_laundry_garden_furniture,RJ,0.17089240438524445
kitchen_dining_laundry_garden_furniture,RN,0.007305707630226432
kitchen_dining_laundry_garden_furniture,RS,0.04139391658586031
kitchen_dining_laundry_garden_furniture,SC,0.017105481830243463
kitchen_dining_laundry_garden_furniture,SP,0.49761478165800915
kitchen_dining_laundry_garden_furniture,TO,0.00368452967951236
luggage_accessories,AC,0.0027197834109831173
luggage_accessories,AL,0.0071135039715917005
luggage_accessories,AM,0.003273758291546133
luggage_accessories,BA,0.026387689581866755
luggage_accessories,CE,0.025783915275198393
luggage_accessories,DF,0.020222240726927004
luggage_accessories,ES,0.018493664160134426
luggage_accessories,GO,0.012422157782309097
luggage_accessories,MA,0.010360030024272262
luggage_accessories,MG,0.15978664852894592
luggage_accessories,MS,0.0093817686983433
luggage_accessories,MT,0.007853905977750502
luggage_accessories,PA,0.011060429212739881
luggage_accessories,PB,0.007765969754604289
luggage_accessories,PE,0.013854037065701187
luggage_accessories,PI,0.00504566152531327
luggage_accessories,PR,0.04512043763782311
luggage_accessories,RJ,0.10935948141420107
luggage_accessories,RN,0.0027407761432991897
luggage_accessories,RO,0.00932258085584104
luggage_accessories,RS,0.05126133665858213
luggage_accessories,SC,0.04203456430050583
luggage_accessories,SE,0.002591960996436367
luggage_accessories,SP,0.3933658417455877
luggage_accessories,TO,0.0026778562594962957
market_place,AC,0.0027366002849139757
market_place,AL,0.00902857975498638
market_place,AM,0.0062643871481785195
market_place,BA,0.072681586155475
market_place,CE,0.02129414190204106
market_place,DF,0.012585509070588292
market_place,ES,0.030531059188630725
market_place,GO,0.015155625345872857
market_place,MA,0.009295512217353093
market_place,MG,0.10347740762385155
market_place,MS,0.0046916248002269395
market_place,MT,0.024383861901979054
market_place,PA,0.01911620862895613
market_place,PB,0.014851489752862703
market_place,PE,0.011174270314846996
market_place,PI,0.009699786237011844
market_place,PR,0.032954223097873686
market_place,RJ,0.10096371609670954
market_place,RN,0.005462659682812308
market_place,RO,0.00649442650599048
market_place,RS,0.07226243088355885
market_place,SC,0.05223815584081401
market_place,SE,0.01962558149268261
market_place,SP,0.34053482600560836
market_place,TO,0.0024963300661750686
music,AM,0.005791942137085382
music,CE,0.0252258039572571
music,DF,0.009789051370586152
music,GO,0.18500310787139063
music,MG,0.11697046481265036
music,PR,0.09841245765711108
music,RJ,0.17153814354499575
music,RS,0.0479073170296482
music,SP,0.3393617116192753
musical_instruments,AC,0.0003727496322341545
musical_instruments,AL,0.001976071429511766
musical_instruments,AM,0.0024317117783994036
musical_instruments,AP,0.001640606163872173
musical_instruments,BA,0.05482607336660623
musical_instruments,CE,0.016934860215126565
musical_instruments,DF,0.014115588494937789
musical_instruments,ES,0.02668009091931494
musical_instruments,GO,0.008003397249927689
musical_instruments,MA,0.01870659638963207
musical_instruments,MG,0.14443267769268353
musical_instruments,MS,0.01809481306286229
musical_instruments,MT,0.020716002769857005
musical_instruments,PA,0.009734792962216125
musical_instruments,PB,0.005524527565230246
musical_instruments,PE,0.032605954365063694
musical_instruments,PI,0.007556408002494527
musical_instruments,PR,0.05277595038931837
musical_instruments,RJ,0.10667743728797749
musical_instruments,RN,0.0022440204903218623
musical_instruments,RO,0.00029418446630790924
musical_instruments,RS,0.04747842020355666
musical_instruments,SC,0.03932033749827449
musical_instruments,SE,0.008724212665137303
musical_instruments,SP,0.35779846017916805
musical_instruments,TO,0.00033405475996766743
office_furniture,AL,0.003604331431482623
office_furniture,AM,0.0007773016294055294
office_furniture,BA,0.05754579062266733
office_furniture,CE,0.01880038348120934
office_furniture,DF,0.011294046716775785
office_furniture,ES,0.01754732115149848
office_furniture,GO,0.011975050635528544
office_furniture,MA,0.015983762670803047
office_furniture,MG,0.10378308405688182
office_furniture,MS,0.002889948958433552
office_furniture,MT,0.014330506594285211
office_furniture,PA,0.01935040274220524
office_furniture,PB,0.005195395236537212
office_furniture,PE,0.014302565138990132
office_furniture,PI,0.005684559694273377
office_furniture,PR,0.05872415826075169
office_furniture,RJ,0.17380277187959145
office_furniture,RN,0.005065370066839392
office_furniture,RO,0.004130712395751259
office_furniture,RR,0.0012640819046919574
office_furniture,RS,0.03901179591712244
office_furniture,SC,0.038341084688457566
office_furniture,SE,0.0020180069159317785
office_furniture,SP,0.3693930170959547
office_furniture,TO,0.0051845501139304835
party_supplies,DF,0.050766494452443474
party_supplies,ES,0.018631132190884882
party_supplies,GO,0.016547622408552363
party_supplies,MG,0.22905432747052126
party_supplies,PI,0.05512360840555979
party_supplies,PR,0.06709579063267554
party_supplies,RJ,0.0723732625655214
party_supplies,RS,0.08046450787197802
party_supplies,SC,0.06289301073750977
party_supplies,SP,0.3470502432643536
perfumery,AC,0.0008502716072177728
perfumery,AL,0.004790061492091274
perfumery,AM,0.0003328606896239852
perfumery,BA,0.025631055093538253
perfumery,CE,0.021967531984554176
perfumery,DF,0.02528007452075646
perfumery,ES,0.01727338745719345
perfumery,GO,0.025220643091410252
perfumery,MA,0.01205816781885068
perfumery,MG,0.12310101222672071
perfumery,MS,0.004962524350408333
perfumery,MT,0.007685154093742981
perfumery,PA,0.012162418589275269
perfumery,PB,0.006612081654404764
perfumery,PE,0.01729193185056088
perfumery,PI,0.005683253315765462
perfumery,PR,0.04083736828425686
perfumery,RJ,0.13155497665272045
perfumery,RN,0.008339882892826165
perfumery,RO,0.0032486202356911964
perfumery,RR,0.0006099318006474138
perfumery,RS,0.05181202964966982
perfumery,SC,0.03493050980123695
perfumery,SE,0.0023505577159277325
perfumery,SP,0.41046595960990906
perfumery,TO,0.004947733520999615
pet_shop,AL,0.009455353968722272
pet_shop,AM,0.00210812094711264
pet_shop,AP,0.0003420996565132423
pet_shop,BA,0.028133176980542712
pet_shop,CE,0.006539480404391406
pet_shop,DF,0.023591745595057802
pet_shop,ES,0.011030337148173102
pet_shop,GO,0.021220075436480978
pet_shop,MA,0.004760484263493727
pet_shop,MG,0.1479934413495465
pet_shop,MS,0.012395268021443648
pet_shop,MT,0.013789460494035543
pet_shop,PA,0.009908655495359523
pet_shop,PB,0.004058517587896622
pet_shop,PE,0.01452306554333296
pet_shop,PI,0.006649708186655183
pet_shop,PR,0.040070078218475906
pet_shop,RJ,0.11856090909048403
pet_shop,RN,0.010390673132116394
pet_shop,RO,0.005393212773985589
pet_shop,RS,0.054772142147004974
pet_shop,SC,0.042145391886455955
pet_shop,SE,0.0010517811079633786
pet_shop,SP,0.40941882957031506
pet_shop,TO,0.0016979909944408417
signaling_and_security,BA,0.031010402594134637
signaling_and_security,DF,0.02636573086745392
signaling_and_security,ES,0.04332683134020176
signaling_and_security,GO,0.043236886110422035
signaling_and_security,MG,0.04040361137236075
signaling_and_security,MS,0.013642407034288049
signaling_and_security,MT,0.11574523370590406
signaling_and_security,PA,0.009210819840061675
signaling_and_security,PB,0.10154388131512775
signaling_and_security,PE,0.005518068461883031
signaling_and_security,PR,0.013851208460562406
signaling_and_security,RJ,0.10276563735296898
signaling_and_security,RN,0.0035699690010190218
signaling_and_security,RS,0.06854361897487422
signaling_and_security,SC,0.027850897935364355
signaling_and_security,SE,0.007831659650105917
signaling_and_security,SP,0.34558313598326734
small_appliances,AC,0.0004839930022218785
small_appliances,BA,0.02104460663877628
small_appliances,CE,0.026037058487084208
small_appliances,DF,0.05874426094661856
small_appliances,ES,0.003530256757064626
small_appliances,GO,0.01469461461259816
small_appliances,MA,0.0021325237206212626
small_appliances,MG,0.09399459698625505
small_appliances,MS,0.00185918350462062
small_appliances,MT,0.018006160826591556
small_appliances,PA,0.01823604671100831
small_appliances,PB,0.010951498778746228
small_appliances,PE,0.00427876481302287
small_appliances,PR,0.05831293114095199
small_appliances,RJ,0.15421285188236156
small_appliances,RN,0.0017547204426010725
small_appliances,RO,0.0006002549224860579
small_appliances,RS,0.07987045237350102
small_appliances,SC,0.04573491658662868
small_appliances,SE,0.00804351188698996
small_appliances,SP,0.37747679497925
sports_leisure,AC,0.0018184263030740276
sports_leisure,AL,0.004288974707195886
sports_leisure,AM,0.001432442396404827
sports_leisure,AP,0.0008391432702067628
sports_leisure,BA,0.039390445786023964
sports_leisure,CE,0.011737147556270503
sports_leisure,DF,0.02424818978559261
sports_leisure,ES,0.020711236172300623
sports_leisure,GO,0.021655761302272685
sports_leisure,MA,0.009295543396767539
sports_leisure,MG,0.11569817570215014
sports_leisure,MS,0.009273669817619833
sports_leisure,MT,0.010069239594998896
sports_leisure,PA,0.014049701733694093
sports_leisure,PB,0.0056827062438689875
sports_leisure,PE,0.021084666546589397
sports_leisure,PI,0.005865418855471793
sports_leisure,PR,0.05874013642166769
sports_leisure,RJ,0.12432439584678205
sports_leisure,RN,0.004611148959156693
sports_leisure,RO,0.0036992067788413265
sports_leisure,RR,0.0016909558497724237
sports_leisure,RS,0.05534338045952543
sports_leisure,SC,0.04640178382552607
sports_leisure,SE,0.003614317444266203
sports_leisure,SP,0.3790525622520408
sports_leisure,TO,0.005381222991918601
stationery,AC,0.0022910270280686587
stationery,AL,0.0031145441959290732
stationery,AM,0.0030783063233068603
stationery,AP,0.0011868168957327656
stationery,BA,0.03223388879415166
stationery,CE,0.015503504163317111
stationery,DF,0.020624592146817295
stationery,ES,0.02317399556091374
stationery,GO,0.019875853228326867
stationery,MA,0.007305066281300683
stationery,MG,0.10589953274752432
stationery,MS,0.007625999933262803
stationery,MT,0.013587643615152516
stationery,PA,0.01116611773787542
stationery,PB,0.010192123069624819
stationery,PE,0.02313223167839019
stationery,PI,0.005754630849432028
stationery,PR,0.053111720971639735
stationery,RJ,0.14484883422799197
stationery,RN,0.013832240399567356
stationery,RO,0.0034973620741580607
stationery,RR,0.0006412296873971621
stationery,RS,0.05532003496689034
stationery,SC,0.0392062255177393
stationery,SE,0.0010638631754280726
stationery,SP,0.38149067942787657
stationery,TO,0.001241935302184538
tablets_printing_image,AM,0.00832133013349538
tablets_printing_image,BA,0.07059023760053275
tablets_printing_image,CE,0.0054394199170494165
tablets_printing_image,ES,0.12496730294096481
tablets_printing_image,GO,0.013378094512491133
tablets_printing_image,MA,0.02039496905059163
tablets_printing_image,MG,0.11379604574047272
tablets_printing_image,MS,0.026360968678216388
tablets_printing_image,MT,0.009982169394182037
tablets_printing_image,PA,0.05201373904719913
tablets_printing_image,PE,0.028459291733155444
tablets_printing_image,PI,0.04361702006143049
tablets_printing_image,PR,0.03410089084493769
tablets_printing_image,RJ,0.120995681132569
tablets_printing_image,RS,0.013180484339108194
tablets_printing_image,SP,0.3144023548736037
telephony,AC,0.0031044478480084137
telephony,AL,0.012862644316243916
telephony,AM,0.002831539283658115
telephony,AP,0.0009676204255737667
telephony,BA,0.06470792203238918
telephony,CE,0.024619614612672622
telephony,DF,0.019246731830209512
telephony,ES,0.027307752983882917
telephony,GO,0.021479542393599782
telephony,MA,0.0170826062262464
telephony,MG,0.10641419608967469
telephony,MS,0.004742949164168993
telephony,MT,0.011556726658937717
telephony,PA,0.02457908242900782
telephony,PB,0.010208225791805366
telephony,PE,0.03437956910333214
telephony,PI,0.010101084091852864
telephony,PR,0.04317224500611144
telephony,RJ,0.11873178020353944
telephony,RN,0.014804673087306399
telephony,RO,0.003198209043955908
telephony,RR,0.0005106322632421758
telephony,RS,0.0586838628606751
telephony,SC,0.037376215992979044
telephony,SE,0.007402592921923369
telephony,SP,0.3152993928059134
telephony,TO,0.004628140533089535
toys,AC,0.0005573664098037887
toys,AL,0.00302898545416495
toys,AM,0.0015986540911158878
toys,AP,0.0006829644308402217
toys,BA,0.03282105685258299
toys,CE,0.018229325162901967
toys,DF,0.024459351515704546
toys,ES,0.02235283769951041
toys,GO,0.01754532678714181
toys,MA,0.007812960976237474
toys,MG,0.11920606839447508
toys,MS,0.008360163181743631
toys,MT,0.012908311639620916
toys,PA,0.007052941362127098
toys,PB,0.006987995601563261
toys,PE,0.019293710122255926
toys,PI,0.008945095614582205
toys,PR,0.05153305904819132
toys,RJ,0.1540406365939289
toys,RN,0.004826963096455442
toys,RO,0.006297215248107964
toys,RS,0.058998877398684306
toys,SC,0.03187464676104224
toys,SE,0.002561957791178911
toys,SP,0.3734545436893513
toys,TO,0.004568985076687432
watches_gifts,AC,0.0012053500255761196
watches_gifts,AL,0.009775305068514015
watches_gifts,AM,0.0016483375292568635
watches_gifts,AP,0.0014146004811764778
watches_gifts,BA,0.04071015100997237
watches_gifts,CE,0.026105120244525853
watches_gifts,DF,0.026744812367559764
watches_gifts,ES,0.024581881093428605
watches_gifts,GO,0.027679385257087588
watches_gifts,MA,0.00972525958985762
watches_gifts,MG,0.10313237285689181
watches_gifts,MS,0.005280686470169613
watches_gifts,MT,0.012559990523987421
watches_gifts,PA,0.01903114511507607
watches_gifts,PB,0.011403659638815485
watches_gifts,PE,0.027271017521317293
watches_gifts,PI,0.006926664953294526
watches_gifts,PR,0.049935277501374935
watches_gifts,RJ,0.15151629413460327
watches_gifts,RN,0.00900405782742038
watches_gifts,RO,0.003857454024737586
watches_gifts,RR,0.00022016487358097727
watches_gifts,RS,0.039943568246457825
watches_gifts,SC,0.027884668226011478
watches_gifts,SE,0.002673894538919264
watches_gifts,SP,0.3548693335453411
watches_gifts,TO,0.00489954733504571
